Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_transpose_omp_gpu 1 x 1,1.831351,8.713123,10.544474,2.634358,0,1,1,1,-1,4824433776,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 2 x 2,4.779742,8.326742,13.106484,1.202136,0,1,2,2,-1,5745898608,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_gpu 2 x 2,1.940175,8.303757,10.243932,2.961537,0,1,2,2,-1,5745898608,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 4 x 4,6.821439,8.660413,15.481852,1.240875,0,1,4,4,-1,8464553472,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_gpu 4 x 4,2.232389,8.568810,10.801199,3.791702,0,1,4,4,-1,8464553472,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 8 x 8,10.870304,8.474891,19.345195,1.239617,0,1,8,8,-1,13475018496,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_gpu 8 x 8,2.732489,8.377941,11.110430,4.931408,0,1,8,8,-1,13475018496,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 16 x 16,19.838796,8.248052,28.086848,1.196876,0,1,16,16,-1,23744575488,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_gpu 16 x 16,3.732144,8.340841,12.072985,6.362181,0,1,16,16,-1,23744575488,10974,10974,219812,108,20,79,8
bcsr_omp_gpu 32 x 32,37.175915,8.372090,45.548005,1.176457,0,1,32,32,-1,43735867392,10974,10974,219812,108,20,79,8
bcsr_transpose_omp_gpu 32 x 32,5.776901,8.247566,14.024467,7.570818,0,1,32,32,-1,43735867392,10974,10974,219812,108,20,79,8
